code,name,very_good,good,very_poor
N85634,VITTORIA MED CTR_MURTY KS,0.739426623,0.194923105,0.027303309
N85635,MILL LANE SURGERY_KIDD S,0.530865836,0.324540076,0.01306607
N85640,LEASOWE PRIMARY CARE CTR_SWIFT ND,0.664525965,0.211389631,0
N85643,PRENTON MED CTR_SYED MF,0.496164304,0.335498499,0
N85648,BLACKHEATH MED CTR_QUINN BNE,0.656973534,0.238916921,0
P81002,DALTON SQUARE PRACTICE,0.677602272,0.233823961,0.027048021
P81003,ST JAMES' MEDICAL CENTRE,0.316676797,0.366001822,0.014015532
P81004,ELIZABETH STREET SURGERY,0.368360556,0.186339235,0.046770023
P81005,DR CH MOWBRAY'S PRACTICE,0.461186471,0.435969294,0.021664918
P81006,WINDSOR SURGERY,0.415692291,0.343925556,0.011323409
P81008,YORKSHIRE STREET MEDICAL CENTRE,0.708070221,0.206452354,0.011120585
P81010,WITHNELL HEALTH CENTRE,0.610961647,0.302133612,0.026830698
P81011,MEADOWSIDE MEDICAL PRACT,0.627693299,0.271158151,-98
P81013,QUEEN SQUARE SURGERY,0.646585903,0.27960576,0.020098924
P81014,ORMSKIRK MEDICAL PRACTICE,0.643534013,0.277402915,0.025003211
P81015,LYTHAM ROAD SURGERY,0.649915128,0.294451741,-98
P81016,WATERLOO MEDICAL CENTRE,0.380138394,0.399911966,0.006978706
P81017,WHALLEY MEDICAL CENTRE,0.698317986,0.250257138,0.023823533
P81018,ST FILLAN'S MEDICAL CTRE,0.526887299,0.316206126,0.011133886
P81020,ST. NICHOLAS GROUP PRACTICE,0.410232551,0.316977516,0.060679293
P81022,WITTON MEDICAL CENTRE,0.44164725,0.323417059,0.009116914
P81025,RICHMOND HILL GROUP PRACTICE,0.394893617,0.279237808,0.005499283
P81027,IRWELL MEDICAL PRACTICE,0.521029526,0.36975733,0
P81028,MANCHESTER ROAD SURGERY,0.470047607,0.395427432,-98
P81029,ASH TREES SURGERY,0.554533614,0.31362582,-98
P81031,POPLAR HOUSE SURGERY,0.447619343,0.28955349,0
P81032,REEDYFORD HLTH CARE GROUP,0.319032158,0.415233483,0.029431914
P81033,COPPULL MEDICAL PRACTICE,0.362795508,0.352530264,0.024986463
P81035,COLNE ROAD SURGERY,0.554934729,0.235921456,0.038586339
P81036,PEEL HOUSE MEDICAL PRACTICE,0.398111232,0.309525499,0.013075095
P81037,ANSDELL MEDICAL CENTRE,0.453977763,0.327221087,0.018168165
P81038,CHORLEY HEALTH CENTRE - BAMFORD,0.526500665,0.269877266,-98
P81039,MANOR PRIMARY CARE,0.407185027,0.373750117,0.026192988
P81040,LONGTON HEALTH CENTRE,0.479088686,0.360657809,0.008925015
P81041,PARKGATE SURGERY,0.5435881,0.311583374,0
P81042,ADELAIDE STREET SURGERY,0.421953959,0.347307963,0.005051814
P81043,SOUTH KING STREET MEDICAL CENTRE,0.536095071,0.333507065,0
P81044,LIBRARY HOUSE SURGERY,0.44914365,0.329257682,0.007584375
P81045,THE ELMS SURGERY,0.447150915,0.29687598,0.050796612
P81046,PARK VIEW SURGERY,0.503795919,0.395176074,0.032177553
P81047,PARKSIDE SURGERY,0.672683177,0.252880104,0.024102491
P81051,DR DM ANDREWS' PRACTICE,0.397600775,0.335131978,0.010732793
P81053,BRIERCLIFFE SURGERY,0.454750663,0.313781604,0.024855105
P81054,MARTON MEDICAL PRACTICE,0.490723227,0.193325408,0.07655921
P81055,BERRY LANE MEDICAL CENTRE,0.580109999,0.335292655,0
P81056,ROSEBANK SURGERY,0.594684547,0.35328031,-98
P81057,WORDEN MEDICAL CENTRE,0.351914349,0.456786612,0.054716686
P81058,DR RS POLLOCK'S PRACTICE,0.627132133,0.258703933,0.02734097
P81059,GREAT ECCLESTON HLTH CTR,0.655396068,0.233041033,0.023162859
P81061,DR A CALOW'S PRACTICE,0.481625508,0.33058368,0.016971269
P81062,REGENT HOUSE SURGERY,0.38476774,0.350660181,0.014779867
P81063,ST PAULS MEDICAL CENTRE,0.609183396,0.271715408,0.038708532
P81064,KING STREET SURGERY,0.402285745,0.282875542,0.088421257
P81065,EDWARD STREET SURGERY,0.615643811,0.238637049,0.082329475
P81066,LAYTON MEDICAL CENTRE,0.485054153,0.334330898,0.005282444
P81067,THE HEALTHCARE CENTRE,0.472991215,0.390987474,0.011070603
P81069,PENDLESIDE MEDICAL PRACT,0.684270095,0.241504041,0.006603412
P81070,PENDLE VIEW MEDICAL CTRE,0.649883253,0.300627658,0
P81071,THE NEW HALL LANE PRACTICE,0.282158009,0.498750688,0.013700536
P81072,GLENROYD MEDICAL CENTRE,0.619222437,0.234842158,0.038359205
P81073,CLEVELEYS GROUP PRACTICE,0.622889871,0.24790041,0.01669071
P81074,DR SE PRIESTLEY'S PRACTICE,0.669124677,0.238810838,0.034940842
P81076,SANDY LANE SURGERY,0.403141749,0.387832793,-98
P81077,HOLLAND HOUSE SURGERY,0.460305879,0.348174394,0
P81078,BARNOLDSWICK MED CTR,0.565654914,0.402398018,0
P81079,THE THORNTON PRACTICE,0.487920926,0.343203931,0.007235821
P81081,DR SP SRIVASTAVA'S PRACTICE,0.663756826,0.313130791,0
P81082,THE RYAN MEDICAL CENTRE,0.56319729,0.273329474,0.018684403
P81083,ROSLEA SURGERY,0.424102019,0.347497611,0
P81084,HALL GREEN SURGERY,0.439209253,0.405627824,0
P81085,YORK BRIDGE SURGERY,0.316761518,0.342529202,0.038625296
P81086,BROADWAY MEDICAL CENTRE  1,0.433339996,0.398186069,0.006777702
P81087,THE OVER-WYRE MED.CTR.,0.56964163,0.296908856,0
P81088,WHITWORTH MEDICAL CENTRE,0.509729388,0.337923375,0.021999595
P81089,THE MOUNT VIEW PRACTICE,0.474477834,0.346009587,0.005246549
P81091,OWEN ROAD SURGERY,0.395656577,0.323558116,-98
P81092,THE CRESCENT SURGERY,0.475016332,0.289329341,0.019556726
P81093,THE GEOFFREY STREET SURGERY,0.185811493,0.249686525,0.031403528
P81095,THURSBY SURGERY,0.553765587,0.330747247,0.015372766
P81096,PARBOLD SURGERY,0.524181742,0.337421969,0.017990121
P81099,DR THM MACKENZIE & PARTNERS,0.428012812,0.363803649,0.022008371
P81100,THE CASTLE MEDICAL GROUP,0.70646028,0.276499518,0
P81103,DR D C PATEL & PARTNERS,0.433644049,0.393008329,0
P81104,OXFORD ROAD MEDICAL CTRE,0.563092349,0.251017734,0.017798653
P81107,STONEBRIDGE SURGERY,0.539905146,0.357037607,0
P81109,DR S AHMED'S PRACTICE,0.62610078,0.273777207,0.012303539
P81112,BEACON PRIMARY CARE,0.231126573,0.45981295,0.034797773
P81113,PARK VIEW SURGERY,0.623677379,0.286235023,0.041094096
P81115,BLOOMFIELD MEDICAL CENTRE,0.538270671,0.277491061,-98
P81117,CENTRAL PARK SURGERY,0.553247148,0.244824426,0.022449463
P81118,ILEX VIEW MEDICAL PRACTICE,0.302367168,0.375482619,-98
P81119,DOCLANDS MEDICAL CENTRE,0.402406458,0.356323471,0.006235409
P81121,DR JL JAIN,0.477795522,0.287065883,0.00577858
P81123,PENDLE VALLEY PMS 2,0.417227582,0.355263829,0.020411789
P81125,DR IJ MOODIE'S PRACTICE,0.638688081,0.304764206,0.021455275
P81127,CHORLEY HEALTH CENTRE - GALE,0.740418084,0.173888512,0
P81128,KIRKHAM HEALTH CENTRE,0.513765946,0.286412895,0.035604662
P81129,ASH TREE HOUSE SURGERY,0.401406288,0.437890648,0.006223237
P81130,PADIHAM GROUP PRACTICE,0.385340083,0.447594891,0.007934463
P81132,DR DM DOHERTY & PARTNERS,0.38585396,0.400433067,0
P81133,THE VILLAGE PRACTICE,0.472269115,0.361237766,0
P81134,DR MR BARSBY & JM KALLARACKEL,0.805304872,0.165164284,0
P81136,DR A BISARYA,0.567736004,0.291734988,0
P81137,BURNLEY WOOD MEDICAL CENTRE,0.548114755,0.288187741,0.01745027
P81138,BURSCOUGH FAMILY PRACTICE,0.624428114,0.242899987,0
P81140,DR E AHMED'S PRACTICE,0.620017228,0.250305163,0.010850933
P81143,WHITTLE SURGERY,0.604150119,0.213254563,0
P81146,MYRTLE HOUSE,0.758499391,0.186264345,0
P81147,BLACKBURN RD MEDICAL CENTRE,0.24111066,0.34072451,0.083322463
P81149,THE LOCKWOOD AVENUE SURGERY,0.566913072,0.327890019,0.018680557
P81150,CLIFTON MEDICAL PRACTICE,0.466054131,0.33956091,0.034867395
P81152,DRS G A & A ROBB,0.5565444,0.304105872,0.018942323
P81153,THE WESTGATE MED PRACTICE,0.404096652,0.308755262,0.027748382
P81154,GRANVILLE HOUSE MED CTRE,0.69313457,0.301477614,0
P81155,DR TL PHILLIPS' PRACTICE,0.545216185,0.305704721,0.01006909
P81157,FERNBANK SURGERY,0.608220507,0.263879842,0.046355379
P81159,STONYHILL PRACTICE,0.554358474,0.339777313,0.01120715
P81160,OSWALD MEDICAL CENTRE,0.218082239,0.381477533,0.081193169
P81163,THE ST PAULS SURGERY,0.407458849,0.332521805,0.029805094
P81165,IGHTENHILL MEDICAL CENTRE,0.355105702,0.344537863,0.036538195
P81166,DR BELLO'S SURGERY,0.539035605,0.241141583,0.007068035
P81167,DR MK DATTA'S PRACTICE,0.452495621,0.320340914,0
P81169,FISHERGATE HILL SURGERY,0.470467216,0.361720161,0
P81170,DR MALIK & PARTNER,0.289900997,0.327401052,0.022101821
P81171,THE EUXTON MEDICAL CENTRE,0.722790348,0.175083636,0
P81172,NEWTON DRIVE SURGERY,0.567245537,0.271431444,0.024413988
P81173,CROSTON MEDICAL CENTRE,0.583659343,0.307732784,0.007839812
P81174,MILLSIDE SURGERY,0.381295126,0.305196226,0.038602567
P81176,MOOR PARK SURGERY,0.507058746,0.307432512,0.035099263
P81177,VIRAN MEDICAL CENTRE,0.731864101,0.194671945,0.010775342
P81179,LOSTOCK HALL MEDICAL CTR.,0.337559796,0.257153543,0.026773864
P81180,CLAYTON BROOK SURGERY,0.30930221,0.371721768,0
P81181,KINGSFOLD MEDICAL CENTRE,0.598154944,0.209203167,0.020804049
P81182,RICHMOND MEDICAL CENTRE,0.126255685,0.315739814,0.014618517
P81184,RIBBLETON MEDICAL CENTRE,0.531871735,0.296406652,0.038389928
P81185,RIVERSIDE MEDICAL CENTRE,0.593252333,0.328606709,0.008636294
P81186,MOSS SIDE MEDICAL CENTRE,0.436502159,0.313048159,0.06274347
P81190,LANDSCAPE,0.693781795,0.223198971,0.011759601
P81191,QUEENSWAY MEDICAL CENTRE,0.449715983,0.408331959,-98
P81196,ISSA MEDICAL CENTRE - PATEL,0.400081967,0.372764841,0.045342219
P81197,ROSEGROVE SURGERY,0.576835208,0.323005662,0.025542196
P81201,ASHURST PRIMARY CARE,0.295272527,0.333955419,0.023603991
P81204,DR SD JADHAV'S PRACTICE,0.579617449,0.274862705,0
P81208,DR SK SUR,0.47691058,0.301303607,0
P81210,PARK ROAD MEDICAL PRACTICE,0.544659405,0.207616019,0.032871007
P81212,DR MOUJAES,0.546655982,0.273737934,0.024401735
P81213,ST.MARY'S HEALTH CENTRE,0.551130824,0.318426041,0
P81214,DR DG GEBBIE'S PRACTICE,0.744798625,0.122803939,-98
P81215,ROSEHILL SURGERY,0.524475948,0.340920615,0.007667564
P81218,THE CLAYTON MEDICAL CTR.,0.305615982,0.449926161,0.012163727
P81607,THE MONTAGUE PRACTICE,0.721831472,0.170670733,0.006139549
P81620,SLAIDBURN HEALTH CENTRE,0.755966835,0.177509,0.005127961
P81622,DR IH BHOJANI'S PRACTICE,0.261830302,0.285106001,0.027965937
P81624,STRAWBERRY GDNS MED PRAC,0.380192622,0.344416566,0.007762294
P81629,DR DD MISTRY'S PRACTICE,0.766086519,0.170601614,0.013576182
P81633,SPRING-FENISCO HEALTHLINK,0.590239951,0.254340272,0.014460976
P81634,COLNE CORNER SURGERY,0.66544912,0.279319089,0.022115445
P81641,THE HORSFIELD PRACTICE,0.465234979,0.290659781,0.035197224
P81642,MEDICARE UNIT SURGERY,0.401220425,0.293929552,0.011778195
P81643,DR Z BUX'S PRACTICE,0.275748449,0.302627135,0.031594978
P81646,LATHOM HOUSE SURGERY,0.730813292,0.221986365,0
P81647,DR JN JHA,0.362126674,0.321123209,0.032342993
P81655,CROSTON VILLAGE SURGERY,0.842298113,0.097800845,0
P81659,THE ROYLE,0.526766096,0.375708448,0.006385129
P81664,THE PARK MEDICAL PRACTICE,0.358465786,0.360311769,0.033473581
P81667,ST WALBURGE'S MEDICAL PRACTICE,0.595318872,0.16969772,0.012816671
P81668,DR ALI'S SURGERY,0.694605121,0.175449211,0.006836386
P81674,STANLEY COURT SURGERY,0.668464152,0.249117953,0.005185718
P81677,HIGH STREET SURGERY,0.440418422,0.373341273,0.01277456
P81681,DR PARR-BURMAN'S SURGERY,0.420194826,0.387354627,0.008489364
P81682,ST HUBERT'S RD SURGERY,0.638813131,0.184241652,0.075051722
P81683,DR A ALAM'S PRACTICE,0.215267007,0.414761012,0.097228108
P81684,DR DP CHARLES' PRACTICE,0.510862042,0.307076733,0
P81685,DR SZ SHAHID,0.428686994,0.21998949,0
P81686,ROSSENDALE VALLEY MEDICAL PRACTICE,0.405414273,0.336702192,0.01241413
P81687,NEW LONGTON SURGERY,0.489484456,0.330556495,0.005182626
P81689,EAVES LANE SURGERY,0.184830854,0.199634119,0.026605627
P81690,BELLE VUE SURGERY,0.629701593,0.216427746,0.009413674
P81691,BEECH DRIVE SURGERY,0.388104205,0.284453538,0.02167604
P81692,BEECHES MEDICAL CENTRE,0.532014755,0.208250199,0.029155112
P81694,DR S CLARKSON'S PRACTICE,0.272154674,0.306818331,0
P81695,AUGHTON SURGERY,0.607811955,0.275281136,0
P81699,STONE BRIDGE HOUSE,0.491026068,0.339749684,0.009594724
P81700,COTTAM LANE - DR NATH,0.443978983,0.332222657,0.027536975
P81701,PRESTON ROAD SURGERY,0.399661612,0.382986603,0
P81704,DR I TIMSON'S PRACTICE,0.413079739,0.310518794,0.016184258
P81705,ISSA MEDICAL CENTRE - KHAN,0.36014785,0.269220106,0.093079233
P81707,DR N NAGPAL'S PRACTICE,0.37442675,0.28638069,-98
P81709,ROMAN ROAD HEALTH CENTRE,0.614012992,0.250495947,0
P81710,TARLETON GROUP PRACTICE,0.615010477,0.249899057,0.008788387
P81711,DILL HALL SURGERY,0.664566017,0.209719929,0
P81712,DR AM HIRST'S PRACTICE,0.459254786,0.403468914,0.029328584
P81713,DR G CELIKKOL'S PRACTICE,0.284512825,0.385218251,0.016763953
P81714,DR G ABBAS' PRACTICE,0.76232289,0.193523075,0
P81717,DR BC RAKSHIT'S PRACTICE,0.435771782,0.196398732,0.040193207
P81721,DR P JAGADESHAM'S PRACTICE,0.759834734,0.105260373,0.016057412
P81722,ASHFIELD MEDICAL CENTRE,0.643798283,0.229810876,0.006254402
P81724,PRINGLE STREET SURGERY,0.181716604,0.391232233,0.027726185
P81726,KING STREET MEDICAL CTR,0.394788024,0.323512457,0.015631214
P81727,COUNTY ROAD SURGERY,0.671160279,0.223653398,0.011006281
P81730,GREAT HARWOOD MEDICAL GROUP,0.542953376,0.350407661,0.008370997
P81731,DR JEHANGIR (SH),0.425666305,0.268122018,0.024619007
P81732,HARAMBEE SURGERY,0.750311066,0.201461858,0
P81733,DOCTORS LANE SURGERY,0.641713854,0.223261067,0.005222196
P81734,DR AJM MURDOCH'S PRACTICE,0.600301365,0.301201285,0.023732602
P81735,DR A HUSSAIN,0.502868348,0.235442602,0.009190002
P81736,WHITEFIELD HEALTHCARE,0.234320862,0.391133873,0.09397094
P81737,THE OLD LINKS SURGERY,0.792193993,0.108207108,0
P81738,RISHTON AND GREAT HARWOOD SURGERY,0.377844531,0.383949205,0.007622232
P81740,ADLINGTON MEDICAL CENTRE,0.618310925,0.282829356,0.017301582
P81741,STATION SURGERY,0.259043072,0.294963482,0.007106201
P81742,BEECHWOOD SURGERY,0.702247993,0.164710693,0.014165539
P81745,WAVERLEY SURGERY,0.704937242,0.198751792,-98
P81746,CUNLIFFE MEDICAL CENTRE,0.633608118,0.239579321,0.005292831
P81748,BRIARWOOD MEDICAL CENTRE,0.629784373,0.276815215,0.011127572
P81749,ABBEY SURGERY,0.45886099,0.224306205,0.007730108
P81750,FRENCHWOOD SURGERY,0.575015994,0.20099887,0.015063964
P81754,VICARAGE LANE SURGERY,0.799497695,0.116560587,0
P81755,CABIN SURGERY,0.705186994,0.195537358,0
P81756,DANESHOUSE MEDICAL CENTRE,0.106311336,0.314583539,0.060831158
P81757,BARROWFORD SURGERY,0.496712118,0.279956364,0.006000636
P81758,MATTHEW RYDER CLINIC,0.596387211,0.255831448,0.015655052
P81760,GORTON STREET PRACTICE,0.641125803,0.255391122,0.023737313
P81761,THE HILL TOP SURGERY,0.228897222,0.395771669,0.054838085
P81762,CARLETON PRACTICE,0.494475135,0.289354033,0.03174245
P81763,DR HP CHAKRABARTI,0.218944257,0.311249125,0.100798202
P81764,DR J MODHA,0.71694065,0.246444982,0.036614368
P81769,LOSTOCK HALL VILLAGE SURGERY,0.568403169,0.224075461,0.005138968
P81770,AVENHAM LANE PRACTICE,0.429590083,0.263060233,0.027712605
P81771,DR RC RAUTRAY'S PRACTICE,0.475878647,0.346188745,0.011057608
P81772,NORTH MEOLS MEDICAL CENTRE,0.538517473,0.250338144,0.009580078
P81774,DR A LITTLER,0.546542229,0.306954053,0.005778965
P81778,DR A K JHA (SH),0.458534053,0.264417476,0.00576701
P81779,EAGLE MEDICAL PRACTICE,0.512915468,0.293059316,0
P81780,RUSKIN HEALTH CARE,0.28535593,0.293183245,0.012604235
P81785,MEDICOM LTD,0.685715363,0.234948718,0
P81797,BRIERFIELD PMS,0.298707148,0.307575385,0.009257979
P82001,THE DUNSTAN PARTNERSHIP,0.580576919,0.264136836,0.009390101
P82002,PIKES LANE 1,0.509538127,0.358455937,0.01018798
P82003,KILDONAN HOUSE,0.528614927,0.294046252,0.026884481
P82004,SWAN LANE MEDICAL CENTRE,0.433203447,0.37741,0.025175847
P82005,STABLE FOLD SURGERY,0.478744683,0.324826802,0.038552159
P82006,DR MALHOTRA & PARTNERS,0.374387061,0.263854296,0.024942494
P82007,THE KEARSLEY PRACTICE,0.5743476,0.273075597,-98
P82008,STONEHILL MEDICAL CENTRE,0.389350135,0.288496142,0.027697435
P82009,ST HELENS ROAD PRACTICE,0.626761428,0.299286636,0.00553504
P82010,DALEFIELD SURGERY,0.472555978,0.33648921,0.029081332
P82011,TONGE FOLD HEALTH CENTRE,0.716048103,0.152287094,0
P82012,LEVER CHAMBERS 1,0.541273193,0.361642296,0
P82013,LEVER CHAMBERS 2,0.370289574,0.224244481,0.015551319
P82014,SPRING HOUSE SURGERY,0.476299178,0.330448314,0.021195603
P82015,UNSWORTH GROUP PRACTICE,0.548948323,0.373267104,0
P82016,HARWOOD HEALTH CENTRE,0.671254405,0.27111377,0.019281672
P82018,THE ALASTAIR ROSS MEDICAL PRACTICE,0.531409872,0.312302903,0
P82020,LITTLE LEVER HEALTH CENTRE 1,0.402167274,0.274652894,0.005006409
P82021,KIRBY-CROMPTON HEALTH CENTRE,0.836351073,0.134834416,0.011247714
P82022,HALLIWELL SURGERY 1,0.559907873,0.245505704,0.026210527
P82023,MANDALAY MEDICAL CENTRE,0.72658666,0.226972847,0
P82025,BURNSIDE SURGERY,0.356063946,0.428886894,0.0056041
P82029,HALLIWELL SURGERY 2,0.757026459,0.16903955,0.019643878
P82030,DEANE MEDICAL CENTRE,0.376106894,0.316509748,0.106035651
P82031,HEATON MEDICAL CENTRE,0.495801856,0.385767608,0
P82033,BRADFORD STREET SURGERY,0.458322695,0.158218976,0.009509569
P82034,EDGWORTH MEDICAL CENTRE,0.439212131,0.33756856,0.042260131
P82036,LITTLE LEVER HEALTH CENTRE 2,0.259474112,0.197470661,0.010853781
P82037,FARNWORTH HEALTH CENTRE 1,0.453182296,0.309859938,0
P82607,WALMSLEY-CROMPTON HEALTH CENTRE,0.585196361,0.356099291,0.01096516
P82609,SHANTI MEDICAL CENTRE,0.360443678,0.356306416,0.010933472
P82613,SPRING VIEW MEDICAL CENTRE,0.420348358,0.331462832,0.010111937
P82616,CRESCENT ROAD SURGERY,0.353412695,0.292560733,0.042405363
P82624,LAXMI MEDICAL CENTRE,0.347755465,0.326824496,0.059457459
P82625,CHARLOTTE STREET SURGERY,0.494874066,0.213372326,0.054758397
P82626,HALLIWELL SURGERY 3,0.523433398,0.282198292,0.070600924
P82627,CORNERSTONE SURGERY,0.831529241,0.135980641,0
P82628,BOLTON ROAD SURGERY,0.569893279,0.224205514,0
P82629,PIKES LANE 2,0.729257271,0.17483549,0.008956615
P82633,GREAT LEVER HEALTH CENTRE 1,0.659679002,0.192302298,0.008054875
P82634,WYRESDALE ROAD SURGERY,0.421088005,0.343142823,-98
P82640,PIKES LANE 3,0.276751778,0.379840748,0.054242449
P82643,EGERTON/DUNSCAR HEALTH CENTRE,0.637272043,0.255201685,0
P82652,FARNWORTH HEALTH CENTRE 2,0.35442973,0.355394204,0.009603395
P82657,GREENLAND ROAD,0.189498969,0.25171354,0.120761512
P82660,DEANE CLINIC 1,0.601128274,0.223561059,0.01446947
P83001,FAIRFAX GROUP PRACTICE,0.386246431,0.306772353,0
P83004,WHITEFIELD HEALTH CENTRE,0.443165613,0.340943018,0
P83005,RIBBLESDALE GP-DR SUBBIAH,0.480964665,0.346835008,0.042839519
P83006,RAMSBOTTOM MEDICAL PRACTICE,0.453713367,0.31888134,0.037358371
P83007,RADCLIFFE MEDICAL PRACTICE,0.640073025,0.306047037,0.010774958
P83008,MINDEN MEDICAL CENTRE  PRACTICE NO.1,0.539846947,0.33643606,-98
P83009,BLACKFORD HOUSE MEDICAL CENTRE,0.580383634,0.293315156,0.029370595
P83010,MONARCH MEDICAL CENTRE,0.545285616,0.215379841,0.032742873
P83011,UNSWORTH MEDICAL CENTRE,0.266332241,0.316441722,0
P83012,TOTTINGTON MEDICAL PRACTICE,0.543206426,0.298709623,0.020160311
P83015,RIBBLESDALE GP-DR WOODCOCK,0.563884991,0.285641783,0.053083964
P83017,WOODBANK SURGERY,0.272874991,0.365689063,0.029241579
P83019,MINDEN MEDICAL CENTRE  PRACTICE NO.2,0.752699788,0.165293112,-98
P83020,MINDEN MEDICAL CENTRE  PRACTICE NO.3,0.557118855,0.282829134,0.028088459
P83021,PEEL GPS-DR JACKSON,0.558872862,0.233106629,0.068144524
P83023,GREENMOUNT MEDICAL CENTRE,0.711929738,0.270723688,0
P83024,KNOWSLEY MEDICAL CENTRE,0.494300328,0.312509384,0.020146254
P83025,ST GABRIEL'S MEDICAL CENTRE,0.306495007,0.325005627,0.024372265
P83026,PEEL GP-DR CLEARY,0.537139353,0.271183795,0.008927433
P83027,GREYLAND MEDICAL CENTRE,0.439657553,0.234861115,0.026272834
P83029,SPRING LANE SURGERY,0.817061326,0.156077537,0
P83030,PEEL GP - DR HARBOTTLE,0.378702345,0.367509763,0.022971276
P83603,RED BANK GROUP PRACTICE,0.385897521,0.382189718,0.005072329
P83605,WHITTAKER LANE MED CENTRE,0.623681079,0.243880614,0.022680584
P83608,THE ELMS MEDICAL CENTRE,0.44373054,0.356336605,0
P83609,THE BIRCHES MEDICAL CENTRE,0.559495609,0.356868815,0
P83611,WALMERSLEY ROAD MEDICAL PRACTICE,0.397800364,0.209009783,0.034516028
P83612,MILE LANE HEALTH CENTRE,0.546572717,0.265034907,0
P83620,GARDEN CITY MEDICAL CENTRE,0.713543552,0.20507501,-98
P83621,HUNTLEY MOUNT MEDICAL CENTRE,0.468721694,0.306921504,-98
P83623,LONGFIELD MEDICAL PRACTICE,0.377794791,0.340862098,0.038478291
P84004,FIVE OAKS FAMILIY PRACTICE,0.527697725,0.262347546,0.017244943
P84005,THE VALLANCE CENTRE,0.45822036,0.280045211,0.071856218
P84009,AILSA CRAIG MEDICAL CENTRE,0.501537409,0.22250295,0.060499422
P84010,THE BORCHARDT MEDICAL CENTRE,0.570677361,0.33526694,-98
P84012,NORTHENDEN GROUP PRACTICE,0.353576748,0.380368785,0.018815901
P84014,RK MEDICAL PRACTICE,0.624107809,0.185912711,0.081485532
P84016,LEVENSHULME MEDICAL PRACTICE,0.452247917,0.227968299,0.011282785
P84017,LADYBARN GROUP PRACTICE,0.531542927,0.294881137,0.041889834
P84018,MAULDETH MEDICAL CENTRE,0.511614388,0.258023355,0.051918511
P84019,VALENTINE MEDICAL CENTRE,0.612290721,0.205729611,-98
P84020,PEEL HALL MEDICAL CENTRE,0.25523971,0.339307074,0
P84021,THE MAPLES MEDICAL CENTRE,0.522720684,0.398076837,0
P84022,KINGSWAY MEDICAL PRACTICE,0.355533377,0.327081534,0.019906681
P84023,SURREY LODGE PRACTICE,0.644566136,0.256943167,0.008272183
P84024,BOWLAND MEDICAL PRACTICE,0.564325787,0.259186132,0
P84025,ST GEORGE'S MEDICAL CENTRE,0.253733661,0.32634546,0.011324525
P84026,SHIV LODGE MEDICAL CENTRE,0.176346748,0.235135281,0.15259264
P84027,WEST POINT MEDICAL CENTRE,0.384176476,0.35000677,0.014087329
P84028,GORTON MEDICAL CENTRE,0.342257349,0.275309714,0.057335904
P84029,BENCHILL MEDICAL PRACTICE,0.44478743,0.366078426,0.015053888
P84030,NEW COLLEGIATE MEDICAL CENTRE,0.450784416,0.311270459,0.028308586
P84032,DR MOKASHI,0.490545584,0.338304366,0.027744343
P84033,HIGHER BLACKLEY MEDICAL CENTRE,0.120757052,0.185933481,0.047979955
P84034,BARLOW MEDICAL CENTRE,0.489641859,0.324302959,0.02394605
P84035,BODEY MEDICAL CENTRE,0.587970526,0.329293002,-98
P84037,DR CUNNINGHAM & PARTNERS,0.484861057,0.252712263,0.044630301
P84038,ASHVILLE SURGERY,0.508059716,0.298907921,0.016260551
P84039,THE RANGE MEDICAL CENTRE,0.361465514,0.221884088,0.054681843
P84040,CONRAN MEDICAL CENTRE,0.395287638,0.294668748,0.023518323
P84041,MILL ST MEDICAL CENTRE,0.574762162,0.22671106,0.014341585
P84042,FLORENCE HOUSE MEDICAL PRACTICE,0.37460743,0.345216317,0
P84043,CORNISHWAY GROUP PRACTICE,0.360954816,0.344461452,0.018110502
P84045,THE PARK MEDICAL CENTRE,0.483973922,0.241272156,0.008022343
P84046,CHEETHAM HILL PRIMARY CARE CENTRE,0.413784701,0.318167061,0.087640844
P84047,DROYLSDEN RD FAMILY PRACTICE,0.377588209,0.295399766,0.005942627
P84048,TREGENNA GROUP PRACTICE,0.448531281,0.360370951,0.020006642
